""	"protein"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"significant"	"mean_mouse"	"mean_naked mole rat"	"ngood_mouse"	"ngood_naked mole rat"
"5238"	"Q923S9"	-1.33679517382848	23.6247997916179	-2.62075698039367	0.0365612450513863	0.0984485906396206	-4.29877028952839	FALSE	24.2931973785321	22.9564022047036	3	3
"5239"	"Q923T9"	0.491111152520647	28.3089259323103	1.61903444299955	0.152513897116926	0.267869862936274	-5.7133991850826	FALSE	28.0633703560499	28.5544815085706	3	3
"5240"	"Q923U0"	-0.267360591452655	24.8672883179759	-0.742048160648924	0.494667954300997	0.616137993509006	-6.3173510228974	FALSE	25.0678087615654	24.8004481701128	1	3
"5241"	"Q924A2"	-2.31777285455265	24.0906490960323	-8.63334408238963	0.00020470584785744	0.00425768574467125	1.42665720382669	TRUE	25.0177582378534	22.6999853833007	3	2
"5242"	"Q924C1"	-1.26846145652759	25.8167308402621	-5.076184526253	0.00176638906871842	0.013303037261485	-1.07694941752869	TRUE	26.4509615685259	25.1825001119983	3	3
"5243"	"Q924D0"	0.583882810357477	24.9359525321725	1.36483922714631	0.252711026848485	0.381303309167082	-5.63399874007003	FALSE	24.74132492872	25.3252077390775	2	1
"5244"	"Q924H2"	NA	25.9133389871148	NA	NA	NA	NA	NA	25.9133389871148	NA	3	0
"5245"	"Q924H7"	0.158997704726473	24.7347486801129	0.484313747907529	0.646726853224546	0.748795325170248	-6.72640334030268	FALSE	24.6711495982223	24.8301473029488	3	2
"5246"	"Q924K8"	NA	24.9409228241857	NA	NA	NA	NA	NA	24.9409228241857	NA	3	0
"5247"	"Q924K8;Q8K4B0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5248"	"Q924M7"	NA	27.1761256304717	NA	NA	NA	NA	NA	27.1761256304717	NA	3	0
"5249"	"Q924T2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5250"	"Q924T7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5251"	"Q924W5"	NA	21.3485883918705	NA	NA	NA	NA	NA	21.3485883918705	NA	3	0
"5252"	"Q924W7"	1.76797358616151	25.3713648622054	6.15252180260327	0.000610037580564938	0.00770952014699529	0.062678830190694	TRUE	24.4873780691246	26.2553516552862	3	3
"5253"	"Q924Z4"	-0.0338454046084285	26.2446589974918	-0.0352102902635508	0.973808872928676	0.985598875581131	-6.5701456824104	FALSE	26.255940799028	26.2220953944195	2	1
"5254"	"Q924Z6"	NA	24.3464934190645	NA	NA	NA	NA	NA	24.3464934190645	NA	3	0
"5255"	"Q925B0"	-3.96403827015263	28.1157023811576	-10.4441296957339	7.52608378423689e-05	0.00259649890556173	2.41214900232339	TRUE	29.7013176892186	25.737279419066	3	2
"5256"	"Q925E7"	0.958388309096669	26.1602924965947	1.99136315753966	0.126519483250836	0.233974816801423	-4.91357210512869	FALSE	25.5213669571969	26.4797552662936	1	2
"5257"	"Q925I1"	0.545548045384665	27.4825730020702	1.39105830042477	0.209729320173018	0.335834174448459	-6.00349200741103	FALSE	27.2097989793779	27.7553470247625	3	3
"5258"	"Q925J9"	-1.12457910057095	24.2863248957268	-2.92705445160059	0.0368453759976986	0.0989906362558688	-3.78063465413193	FALSE	24.5674696708695	23.4428905702986	3	1
"5259"	"Q925N0"	NA	25.7618360854843	NA	NA	NA	NA	NA	25.7618360854843	NA	3	0
"5260"	"Q925N2"	NA	26.4863263861133	NA	NA	NA	NA	NA	26.4863263861133	NA	3	0
"5261"	"Q93092"	0.956947231588119	29.838843198129	1.98063852405113	0.0910233053407171	0.186728791088295	-5.21907779174771	FALSE	29.3603695823349	30.317316813923	3	3
"5262"	"Q99020"	-0.703096562839656	30.1572218184071	-2.3086921804496	0.0568813730065649	0.13438224372801	-4.75045036451491	FALSE	30.508770099827	29.8056735369873	3	3
"5263"	"Q99104"	0.69925419600877	26.1364589020714	1.45796609762598	0.191173179010773	0.314664827398649	-5.92058996190386	FALSE	25.786831804067	26.4860860000757	3	3
"5264"	"Q99104;P21271"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5265"	"Q99104;P21271;E9Q1F5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5266"	"Q99246"	NA	24.3278363044158	NA	NA	NA	NA	NA	NA	24.3278363044158	0	3
"5267"	"Q99J09"	-0.113654139909855	26.9456509108067	-0.25147224825668	0.809172569183308	0.875864830239004	-6.93505420795885	FALSE	27.0024779807616	26.8888238408517	3	3
"5268"	"Q99J21"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5269"	"Q99J23"	NA	24.7507983642484	NA	NA	NA	NA	NA	24.7507983642484	NA	3	0
"5270"	"Q99J27"	-0.383157053544189	24.6021448850191	-0.736412601152092	0.497775159411738	0.618413437542963	-6.32180196124532	FALSE	24.6979341484051	24.314777094861	3	1
"5271"	"Q99J31"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5272"	"Q99J36"	1.4031904545897	27.020764522979	5.19380910665899	0.0015614730481734	0.0124774326110474	-0.94444699435834	TRUE	26.3191692956842	27.7223597502739	3	3
"5273"	"Q99J39"	-1.01708134041381	24.9493809937177	-2.07851653874331	0.0979782528102861	0.195461893054756	-4.82158292133438	FALSE	25.2036513288212	24.1865699884073	3	1
"5274"	"Q99J45"	0.00722870014030156	27.3892411470491	0.0299800088305112	0.976977913933557	0.987148142800541	-6.97050832389426	FALSE	27.385626796979	27.3928554971193	3	3
"5275"	"Q99J47"	0.0603139244072136	26.1396110896633	0.188205032149556	0.856426024001822	0.911199752931588	-6.95083262818306	FALSE	26.1094541274596	26.1697680518669	3	3
"5276"	"Q99J56"	-1.26369979300003	27.908584625571	-3.69249576440589	0.00873844004745688	0.037797013817209	-2.79240365341127	TRUE	28.540434522071	27.276734729071	3	3
"5277"	"Q99J62"	-0.383043177318332	24.612288295339	-0.584322683218465	0.578606496201838	0.692388879205519	-6.78085001450505	FALSE	24.8038098839981	24.4207667066798	3	3
"5278"	"Q99J77"	-1.53076123077344	28.9647354199148	-6.61619244971298	0.000402196258043197	0.00609180185962988	0.506389657664682	TRUE	29.7301160353015	28.1993548045281	3	3
"5279"	"Q99J83"	-0.784508289116427	25.7148381559397	-1.28702517036887	0.241794938625269	0.371276085554237	-6.12811773155718	FALSE	26.1070923004979	25.3225840113815	3	3
"5280"	"Q99J95"	-0.250940685549204	25.2002017624526	-1.0578068239325	0.327671976506659	0.460757422122368	-6.38113256856265	FALSE	25.3256721052272	25.074731419678	3	3
"5281"	"Q99J95;Q3V3A1;P49615;O35495;Q64261;P11440;Q80YP0;P97377;P30285;Q14AX6;Q8K0D0;Q69ZA1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5282"	"Q99J99"	NA	28.4871349224767	NA	NA	NA	NA	NA	28.4871349224767	NA	3	0
"5283"	"Q99JB2"	-0.647494655684251	28.3930956914543	-1.83870321210947	0.111562531128282	0.213451726590951	-5.41692527601509	FALSE	28.7168430192964	28.0693483636122	3	3
"5284"	"Q99JB8"	1.25386252869776	26.5456681888726	4.74825467181256	0.00251602829384781	0.0165244230802809	-1.45722730037722	TRUE	25.9187369245237	27.1725994532215	3	3
"5285"	"Q99JF5"	-0.95777736464613	26.8818393535396	-2.32870874595273	0.0726559464831609	0.159916657904962	-4.50812490382683	FALSE	27.1212836947011	26.163506330055	3	1
"5286"	"Q99JF8"	-2.34597521481806	26.9006353173825	-4.70860405370122	0.00262865479942189	0.0169285369082769	-1.50430602666196	TRUE	28.0736229247916	25.7276477099735	3	3
"5287"	"Q99JH1"	NA	25.4225554435127	NA	NA	NA	NA	NA	25.4225554435127	NA	2	0
"5288"	"Q99JH8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5289"	"Q99JI4"	-0.0132460162109956	29.1691690976623	-0.0589546308842271	0.95475028012838	0.974374981115968	-6.96903605626152	FALSE	29.1757921057678	29.1625460895568	3	3
"5290"	"Q99JI6"	1.00735698485033	28.815538250213	4.45472760430157	0.00349807703158874	0.0203562795934622	-1.81142784965941	TRUE	28.3118597577878	29.3192167426381	3	3
"5291"	"Q99JI6;P62835"	1.7336735434843	30.1500848544829	5.3731841314858	0.0022000839488444	0.0149902271561545	-1.06914404543781	TRUE	29.1098807283923	30.8435542718766	2	3
"5292"	"Q99JI6;P62835;P35276"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5293"	"Q99JN2"	NA	24.0351783186822	NA	NA	NA	NA	NA	24.0351783186822	NA	2	0
"5294"	"Q99JP0"	3.06503249841288	24.4320425751169	7.14373098800873	0.00124503898586773	0.01118558485076	-0.182000018484257	TRUE	22.1332682013072	25.1983006997201	1	3
"5295"	"Q99JP4"	NA	26.6356716282229	NA	NA	NA	NA	NA	26.6356716282229	NA	3	0
"5296"	"Q99JP6"	-1.03365004204264	25.3611487945116	-2.45615955102727	0.0625885131941423	0.144258890166987	-4.34987039616299	FALSE	25.6195613050222	24.5859112629796	3	1
"5297"	"Q99JP7"	NA	25.0005303683899	NA	NA	NA	NA	NA	NA	25.0005303683899	0	3
"5298"	"Q99JR1"	1.94681363197859	29.3811373079945	8.15264646237443	0.000117161569101928	0.00307272230845258	1.80358538343257	TRUE	28.4077304920052	30.3545441239838	3	3
"5299"	"Q99JR5"	NA	28.3393726605652	NA	NA	NA	NA	NA	28.3393726605652	NA	3	0
"5300"	"Q99JR6"	NA	26.5373025796562	NA	NA	NA	NA	NA	26.5373025796562	NA	3	0
"5301"	"Q99JR8"	-0.384087561536054	24.5124725912996	-0.843867875342331	0.4336938965707	0.561512220188805	-6.46959228020542	FALSE	24.7429251282212	24.3588375666851	2	3
"5302"	"Q99JT2"	NA	26.8802722359597	NA	NA	NA	NA	NA	NA	26.8802722359597	0	3
"5303"	"Q99JT2;Q9Z2W1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5304"	"Q99JT9"	NA	26.9107527990159	NA	NA	NA	NA	NA	26.9107527990159	NA	2	0
"5305"	"Q99JW2"	1.82335358461052	27.4284220052025	2.7685575845521	0.0297482029419003	0.0859810094338037	-4.0852073368625	FALSE	26.5167452128973	28.3400987975078	3	3
"5306"	"Q99JW4"	-0.533556861331205	28.7027262983398	-1.38832939077724	0.210519523069641	0.336567990725903	-6.00682952617216	FALSE	28.9695047290054	28.4359478676742	3	3
"5307"	"Q99JX3"	-0.461258582658751	28.5726584962676	-2.07418520157826	0.0795859405673485	0.170338550905065	-5.08672879175012	FALSE	28.803287787597	28.3420292049383	3	3
"5308"	"Q99JX3;Q91X51"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5309"	"Q99JX4"	-0.115869361439158	28.0526150602138	-0.389227410353196	0.709478691273724	0.798576869748027	-6.88543223735533	FALSE	28.1105497409334	27.9946803794942	3	3
"5310"	"Q99JX7"	-0.413563999837276	26.0439041480718	-1.76877644101308	0.123287172262973	0.229323636211871	-5.5127591003147	FALSE	26.2506861479904	25.8371221481531	3	3
"5311"	"Q99JY0"	-1.36486397726008	29.6122410201534	-5.59741319355424	0.00103690372628668	0.0100261129072839	-0.504993307698419	TRUE	30.2946730087835	28.9298090315234	3	3
"5312"	"Q99JY4"	0.525859450191003	24.6493618736388	1.75221765316581	0.126233716391458	0.233970149019076	-5.53526908632039	FALSE	24.3864321485433	24.9122915987343	3	3
"5313"	"Q99JY8"	-2.85364178955022	26.5456062984688	-5.56922182100472	0.00185363081813626	0.0135196865208697	-0.884423683676697	TRUE	27.6870630142889	24.8334212247387	3	2
"5314"	"Q99JY9"	0.398336538801908	31.0083901794203	1.57587752514223	0.162088006951094	0.280817631633945	-5.76988000148922	FALSE	30.8092219100194	31.2075584488213	3	3
"5315"	"Q99JY9;Q641P0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5316"	"Q99K01"	-0.682683372783553	27.408723258075	-1.93984184377406	0.0965107892535302	0.193868946804573	-5.27634951457614	FALSE	27.7500649444668	27.0673815716833	3	3
"5317"	"Q99K23"	0.524185083068734	25.9672733633397	1.12959793595806	0.31483211715982	0.446237146371858	-5.95591050289413	FALSE	25.8362270925726	26.3604121756413	3	1
"5318"	"Q99K28"	0.476647310087011	26.3597708131694	1.10268024891195	0.309112457044297	0.440737099119264	-6.33419341885354	FALSE	26.1214471581259	26.5980944682129	3	3
"5319"	"Q99K30"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5320"	"Q99K41"	-0.46918662614423	24.9051523531103	-1.26314532795089	0.249736454791046	0.37825936201278	-6.15592845623914	FALSE	25.1397456661825	24.6705590400382	3	3
"5321"	"Q99K48"	0.558339224109969	30.0996627609745	1.56418730913648	0.164776710902626	0.283676975165829	-5.78506403771282	FALSE	29.8204931489195	30.3788323730295	3	3
"5322"	"Q99K51"	0.145264146193766	31.0762480194735	0.478705213087194	0.647748432886785	0.749670510585424	-6.842312821463	FALSE	31.0036159463766	31.1488800925704	3	3
"5323"	"Q99K51;Q3V0K9"	1.29751249492745	29.0394416593272	5.07136312698345	0.00289026261486196	0.0178212362933403	-1.36408438190676	TRUE	28.2609341623707	29.5584466572982	2	3
"5324"	"Q99K51;Q3V0K9;Q61233"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5325"	"Q99K51;Q61233"	0.981457863186482	29.4860999092537	1.74195636253687	0.128093614555546	0.235941924776677	-5.54918082743944	FALSE	28.9953709776604	29.9768288408469	3	3
"5326"	"Q99K70"	-0.492355035972378	25.7924628674914	-0.8476205832313	0.426600677079723	0.555763943416133	-6.58162110016188	FALSE	26.0386403854776	25.5462853495052	3	3
"5327"	"Q99K70;Q7TT45"	-0.855238574836027	26.753727265223	-2.84733063200737	0.0266783664736263	0.0799247822610983	-3.97180975441886	FALSE	27.181346552641	26.326107977805	3	3
"5328"	"Q99K85"	-1.51133340640881	29.3181973596295	-5.4530753807203	0.00119752670625669	0.010982380995987	-0.659487444324436	TRUE	30.0738640628339	28.5625306564251	3	3
"5329"	"Q99K90"	-1.60417392749293	25.0044929188643	-2.40676774968531	0.0662948259697889	0.150095629422225	-4.41103985048143	FALSE	25.4055364007376	23.8013624732446	3	1
"5330"	"Q99KB8"	2.37339028010113	27.0408423476576	2.60766089495496	0.0372395069986089	0.0998027971164939	-4.31772774270424	FALSE	25.854147207607	28.2275374877081	3	3
"5331"	"Q99KC8"	-7.06234364872121	28.555784517925	-15.132332671312	4.69620073837193e-05	0.00212649839684404	2.55425976934763	TRUE	30.3213704301053	23.2590267813841	3	1
"5332"	"Q99KD5"	1.14664328723984	26.1197366910284	1.92302076755667	0.106903265448236	0.207644546426936	-5.21201050892008	FALSE	25.4317507186845	26.5783940059244	2	3
"5333"	"Q99KE1"	1.03242217393303	27.9091019754959	4.20686074543165	0.00466607248813117	0.0249182028328086	-2.12080324996868	TRUE	27.3928908885294	28.4253130624624	3	3
"5334"	"Q99KE1;Q8BMF3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5335"	"Q99KF1"	0.546190980543039	29.8290865297976	1.13284460689312	0.297127456959454	0.426979522447189	-6.30189302597297	FALSE	29.5559910395261	30.1021820200691	3	3
"5336"	"Q99KG3"	-0.644897008199122	25.8164798721049	-1.93204985568054	0.105617137170889	0.205790092013382	-5.19993543034258	FALSE	26.2034180770244	25.5585210688252	2	3
"5337"	"Q99KH8"	-1.52825328862927	26.2703931476608	-2.98792864930073	0.0344945618907424	0.0947359195785004	-3.70925405195524	FALSE	26.6524564698182	25.1242031811889	3	1
"5338"	"Q99KH8;Q99JT2"	1.72691446530598	26.2270274757168	3.34082978472978	0.0176087951782833	0.0599293794513721	-3.32321038740661	FALSE	25.1908787965332	26.9177932618392	2	3
"5339"	"Q99KH8;Q99JT2;Q9Z2W1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5340"	"Q99KH8;Q9Z2W1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5341"	"Q99KI0"	-0.0945459623412277	31.305932122558	-0.390477635973981	0.708598132362949	0.797792302870173	-6.88488787172384	FALSE	31.3532051037286	31.2586591413874	3	3
"5342"	"Q99KI3"	2.25033922590609	25.8299489765107	1.60370513311011	0.155852080775446	0.272302650776071	-5.73353631343699	FALSE	24.7047793635576	26.9551185894637	3	3
"5343"	"Q99KJ0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5344"	"Q99KJ8"	-0.184100233842273	29.0034960281525	-0.760932501633225	0.473254923607615	0.596647086114356	-6.6540602567796	FALSE	29.0955461450736	28.9114459112313	3	3
"5345"	"Q99KK1"	0.318959946505837	26.0394507419305	0.965653218663455	0.374494420791431	0.504585027484064	-6.35771332403958	FALSE	25.848074774027	26.1670347205328	2	3
"5346"	"Q99KK2"	-0.892572633305281	26.5317223899021	-3.11661116406047	0.0184925929047189	0.062171153408208	-3.58763256156042	FALSE	26.9780087065548	26.0854360732495	3	3
"5347"	"Q99KK7"	0.81304001798651	29.1515999345464	3.12038938060621	0.0183990021168391	0.0619523332315255	-3.5822885490628	FALSE	28.7450799255532	29.5581199435397	3	3
"5348"	"Q99KK9"	NA	24.5131755640004	NA	NA	NA	NA	NA	24.5131755640004	NA	3	0
"5349"	"Q99KN2"	-0.451001258423574	26.0826429898299	-1.11750173059061	0.303174659647271	0.433662469722504	-6.31839598875486	FALSE	26.3081436190417	25.8571423606181	3	3
"5350"	"Q99KN9"	-0.691462320189009	28.5103682881549	-2.46383780353678	0.0456167700026252	0.114489664665942	-4.52604858523069	FALSE	28.8560994482494	28.1646371280604	3	3
"5351"	"Q99KP3"	-1.80575285457634	24.8731210487475	-4.02677286610149	0.00815964744347737	0.0358644969027261	-2.4905223231749	TRUE	25.595422190578	23.7896693360016	3	2
"5352"	"Q99KP6"	-0.80952528898852	29.3652125824017	-3.12381027873167	0.0183147021320372	0.0617641661504776	-3.57745117746569	FALSE	29.7699752268959	28.9604499379074	3	3
"5353"	"Q99KQ4"	-3.06963505603978	28.0491322726856	-14.1861552021203	3.75271573797755e-06	0.00108753702086589	5.17297660926645	TRUE	29.5839498007055	26.5143147446657	3	3
"5354"	"Q99KR3"	NA	26.7457537330521	NA	NA	NA	NA	NA	26.7457537330521	NA	3	0
"5355"	"Q99KR7"	NA	25.6537358963481	NA	NA	NA	NA	NA	25.6537358963481	NA	2	0
"5356"	"Q99KR8"	2.31767378757571	25.3314550415277	3.6498822708258	0.0175044115391372	0.0596841125341322	-2.97167751755824	FALSE	23.5931997008459	25.9108734884216	1	3
"5357"	"Q99KS6"	NA	24.7078151244972	NA	NA	NA	NA	NA	24.7078151244972	NA	3	0
"5358"	"Q99KU0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5359"	"Q99KU6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5360"	"Q99KV1"	0.22999071092228	29.4073399349743	0.76103218072842	0.473199324437691	0.596647086114356	-6.65398066931777	FALSE	29.2923445795132	29.5223352904355	3	3
"5361"	"Q99KW3"	-0.893666677665982	26.6677524741326	-1.70514651346069	0.134984683272052	0.244491007576504	-5.59884093946323	FALSE	27.1145858129656	26.2209191352996	3	3
"5362"	"Q99KW3;P97434"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5363"	"Q99KW9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5364"	"Q99KX1"	-0.718303745016196	25.1747677634326	-1.30442128633127	0.254363100661638	0.382443857469131	-5.76475368364955	FALSE	25.3543436996866	24.6360399546704	3	1
"5365"	"Q99KY4"	-0.688646873980679	25.6905989919569	-1.41105840232484	0.204018857043015	0.33030538978249	-5.97892466207247	FALSE	26.0349224289472	25.3462755549665	3	3
"5366"	"Q99L04"	NA	26.1849577945712	NA	NA	NA	NA	NA	26.1849577945712	NA	3	0
"5367"	"Q99L13"	-0.77319538994573	28.3731241539706	-3.10734783701871	0.0187242306375763	0.0627385075130619	-3.60074091075536	FALSE	28.7597218489435	27.9865264589978	3	3
"5368"	"Q99L20"	NA	25.8764320491975	NA	NA	NA	NA	NA	25.8764320491975	NA	3	0
"5369"	"Q99L27"	NA	25.6056229027494	NA	NA	NA	NA	NA	NA	25.6056229027494	0	3
"5370"	"Q99L43"	NA	27.524547788717	NA	NA	NA	NA	NA	27.524547788717	NA	3	0
"5371"	"Q99L45"	-0.405759697696124	29.5418557746334	-1.21752301210176	0.265537646409411	0.393687636064703	-6.20817643330217	FALSE	29.7447356234815	29.3389759257854	3	3
"5372"	"Q99L47"	0.769329095684667	30.3093801303778	1.7102315523058	0.134011993101753	0.24343433739309	-5.59200408213084	FALSE	29.9247155825355	30.6940446782201	3	3
"5373"	"Q99L48"	0.608680298318536	25.1707437844945	1.14303150106847	0.324491946932092	0.457085707489891	-5.8738084480599	FALSE	24.9678503517217	25.5765306500402	2	1
"5374"	"Q99L85"	NA	25.4466361280466	NA	NA	NA	NA	NA	25.4466361280466	NA	2	0
"5375"	"Q99L90"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5376"	"Q99LB0"	NA	24.0692170245749	NA	NA	NA	NA	NA	24.0692170245749	NA	3	0
"5377"	"Q99LB2"	0.037202969606594	27.0157820194982	0.118556593392042	0.909811256177132	0.945933874815114	-6.85233081707392	FALSE	26.9934602377342	27.0306632073408	2	3
"5378"	"Q99LB6"	0.216989682542706	26.4762611393383	0.517762017607222	0.621683106515666	0.731579984846671	-6.82089151178869	FALSE	26.3677662980669	26.5847559806096	3	3
"5379"	"Q99LB7"	-7.72601304347354	24.9955974954149	-20.9879694627388	1.08483223605628e-05	0.0012409909816149	3.35221856220722	TRUE	26.9271007562833	19.2010877128098	3	1
"5380"	"Q99LC2"	-0.448124916702587	26.5612372825855	-1.26102790657312	0.250451438895728	0.378814337118904	-6.15837933195288	FALSE	26.7852997409368	26.3371748242342	3	3
"5381"	"Q99LC3"	-1.73211961247903	28.188664185841	-4.44627011423408	0.00845706349005487	0.0368812177169643	-2.18198678085773	TRUE	28.6216940889607	26.8895744764817	3	1
"5382"	"Q99LC5"	-1.53715531371076	29.8712851943444	-7.19107876058782	0.000247332386969886	0.00473636073197399	1.02113319827739	TRUE	30.6398628511997	29.102707537489	3	3
"5383"	"Q99LC8"	-0.777580881344042	26.378991066697	-2.26985373786754	0.0673563730933205	0.151708887998272	-4.74326864465887	FALSE	26.8455395955034	26.0679587141594	2	3
"5384"	"Q99LD4"	-0.346412106238441	28.0302214490116	-1.26768287702659	0.248210230003766	0.376341077721091	-6.15066798454673	FALSE	28.2034275021308	27.8570153958923	3	3
"5385"	"Q99LD8"	-0.321538386221345	29.0848054522445	-1.48542831306184	0.18399902393656	0.306713877505112	-5.88599160497758	FALSE	29.2455746453552	28.9240362591339	3	3
"5386"	"Q99LD9"	1.20410216797487	26.8876591853847	4.19577159160068	0.00472761725430996	0.0251146575847365	-2.13486382101645	TRUE	26.2856081013972	27.4897102693721	3	3
"5387"	"Q99LE1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5388"	"Q99LE6"	-1.51287883684821	26.8019704274041	-2.47775462576898	0.0447263960331502	0.113438306797598	-4.50589040533076	FALSE	27.5584098458282	26.04553100898	3	3
"5389"	"Q99LF4"	0.0101996632659698	30.5747424973361	0.0226297915800279	0.982620961775825	0.990137533806099	-6.97072930959248	FALSE	30.5696426657031	30.5798423289691	3	3
"5390"	"Q99LG0"	NA	24.2168789482207	NA	NA	NA	NA	NA	24.2168789482207	NA	3	0
"5391"	"Q99LG2"	-0.276672664550049	27.0381819922975	-1.01691989997468	0.345355201463847	0.478412702601448	-6.42269930797169	FALSE	27.1765183245726	26.8998456600225	3	3
"5392"	"Q99LG2;Q8BFY9"	-0.273716677222338	27.6301714010512	-0.734215947663761	0.488317524576257	0.610326704811095	-6.67507572677654	FALSE	27.7670297396624	27.49331306244	3	3
"5393"	"Q99LG4"	NA	22.6407129522642	NA	NA	NA	NA	NA	22.6407129522642	NA	1	0
"5394"	"Q99LH1"	0.598053374324386	25.5624318586328	0.986776262778179	0.358870026772373	0.490568555465254	-6.45258276630127	FALSE	25.2634051714706	25.861458545795	3	3
"5395"	"Q99LH2"	0.222301498991927	25.826258563103	0.549883342238079	0.608374650690541	0.719231200272528	-6.45327112677001	FALSE	25.6595324388591	25.881833937851	1	3
"5396"	"Q99LH9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5397"	"Q99LI2"	-1.27555251759009	25.7572820401601	-3.23190206020242	0.0200311847163713	0.0656678431086471	-3.46195321204172	FALSE	26.2675030471961	24.9919505296061	3	2
"5398"	"Q99LI5"	NA	24.5204482993712	NA	NA	NA	NA	NA	24.5204482993712	NA	3	0
"5399"	"Q99LI7"	0.0159050281632846	26.0083718678174	0.0739270362950914	0.943280107213325	0.966628624718606	-6.96789973351257	FALSE	26.0004193537358	26.016324381899	3	3
"5400"	"Q99LI8"	0.673419936159394	27.7019690695776	2.45376083393598	0.0462729637224871	0.116002637428865	-4.5406433847733	FALSE	27.3652591014979	28.0386790376573	3	3
"5401"	"Q99LJ0"	-0.438292280383194	24.8492156333547	-0.978306336159293	0.362741059121001	0.493532201564629	-6.46086044615062	FALSE	25.0683617735463	24.6300694931631	3	3
"5402"	"Q99LJ1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5403"	"Q99LJ5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5404"	"Q99LJ6"	NA	28.7013780649568	NA	NA	NA	NA	NA	28.7013780649568	NA	3	0
"5405"	"Q99LJ7"	NA	24.3844451176526	NA	NA	NA	NA	NA	24.3844451176526	NA	3	0
"5406"	"Q99LL3"	NA	24.8407231902118	NA	NA	NA	NA	NA	24.8407231902118	NA	3	0
"5407"	"Q99LL5"	NA	25.1484898540712	NA	NA	NA	NA	NA	25.1484898540712	NA	3	0
"5408"	"Q99LM2"	-0.315798263199874	26.9514284316465	-0.500285829408065	0.633276475662932	0.738624319749601	-6.83066879890464	FALSE	27.1093275632464	26.7935293000466	3	3
"5409"	"Q99LM9"	-2.08807733341826	23.8212192384755	-5.043283253129	0.00518487474699987	0.0265785973174628	-1.73788575663744	TRUE	24.8652579051846	22.7771805717664	2	2
"5410"	"Q99LN9"	NA	24.2177201141734	NA	NA	NA	NA	NA	24.2177201141734	NA	3	0
"5411"	"Q99LP6"	-0.40855877779842	28.9314900916517	-1.42973744652501	0.198812660861066	0.323563697777257	-5.95581338748241	FALSE	29.1357694805509	28.7272107027525	3	3
"5412"	"Q99LQ4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5413"	"Q99LR1"	1.13927584986993	26.9715696522399	3.77533887748869	0.00787712910197238	0.0349763842760714	-2.68160885218369	TRUE	26.4019317273049	27.5412075771748	3	3
"5414"	"Q99LS3"	-0.233552484558643	27.6370524129532	-0.62412294225882	0.553700077081477	0.670642027047417	-6.75482959077231	FALSE	27.7538286552325	27.5202761706738	3	3
"5415"	"Q99LT0"	0.669175829406424	27.3500007711107	1.75866264109698	0.133281899296468	0.242541114471753	-5.42966971274697	FALSE	27.0823304393481	27.7515062687546	3	2
"5416"	"Q99LX0"	1.4489992394288	31.3039337613587	4.45313152833985	0.00350447058970398	0.0203662214618224	-1.81338987594316	TRUE	30.5794341416443	32.0284333810731	3	3
"5417"	"Q99LX5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5418"	"Q99LY9"	NA	27.4416766918631	NA	NA	NA	NA	NA	27.4416766918631	NA	3	0
"5419"	"Q99LZ3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"5420"	"Q99M01"	NA	25.4282930809043	NA	NA	NA	NA	NA	25.4282930809043	NA	1	0
"5421"	"Q99M04"	NA	25.415535648114	NA	NA	NA	NA	NA	25.415535648114	NA	1	0
